Article URL
https://www.prnewswire.com/news-releases/thrasio-announces-its-three-largest-acquisitions-ever-with-a-combined-value-in-excess-of-100-million-301371402.html
https://mergr.com/thrasio-acquisitions
https://www.business-sale.com/insights/for-buyers/thrasio-from-0-to-160-million-in-18-months-entirely-through-acquisitions-220112
https://www.pymnts.com/news/partnerships-acquisitions/2021/thrasio-buys-saferest-wise-owl-outfitters-and-danjor-linens/
https://www.livemint.com/companies/news/thrasio-sets-aside-3-750-cr-to-acquire-digital-first-brands-in-india-11642160943815.html
https://www.thrasio.com/brands
https://www.bloomberg.com/news/articles/2022-01-14/amazon-brand-startup-thrasio-launches-500-million-india-push
https://www.businessinsider.com/amazon-aggregator-thrasio-announces-100-million-deal-buys-three-brands-2021-9
https://techcrunch.com/2021/10/25/thrasio-the-amazon-aggregator-raises-1b-in-fresh-funding-at-a-valuation-of-up-to-10-billion/
https://www.adexchanger.com/ecommerce-2/why-amazon-aggregator-thrasio-is-sticking-with-ecommerce-native-experts-over-legacy-vendors/
https://www.cnbc.com/2022/05/17/thrasio-disruptor-50.html
https://www.modernretail.co/retailers/why-amazon-aggregators-are-acquiring-brands-with-brick-and-mortar-partnerships/
https://www.crunchbase.com/search/acquisitions/field/organization.companies/num_acquisitions/thrasio
https://www.milliondollarsellers.com/blog/thrasio-review-exit-your-amazon-business-in-profit-and-style
https://tearsheet.co/funding/every-e-commerce-platform-will-become-a-fintech-amazon-aggregator-thrasio-acquires-capital-as-a-service-startup-yardline/
https://www.entrepreneur.com/en-in/news-and-trends/thrasio-enters-indian-market-to-compete-with/413209
https://channelx.world/2022/01/thrasio-enters-india-with-acquisition-of-lifelong
https://www.forbes.com/sites/laurendebter/2022/11/19/in-his-first-interview-at--thrasio-new-ceo-puts-company-turmoil-in-the-rear-view-mirror/
https://www.thehindubusinessline.com/companies/thrasio-announces-india-entry-with-3750-crore-commitment/article64825225.ece
https://inc42.com/buzz/thrasio-enters-india-market-with-inr-3750-cr-and-lifelong-acquisition/
https://m.economictimes.com/tech/startups/exclusive-thrasio-ceo-calls-india-a-big-long-term-bet-to-invest-500-million/articleshow/88887245.cms
https://www.fastcompany.com/90686788/thrasio-perch-amazon-aggregators
https://www.linkedin.com/pulse/roll-up-businesses-built-thrasio-model-thrive-survive-sanjay-mehta?trk=pulse-article_more-articles_related-content-card
https://teardowns.sandhill.io/p/thrasio
https://savagepalmer.com/thrasio-model/
https://www.vccircle.com/thrasio-sets-aside-rs-3-750-cr-to-acquire-digital-first-brands-will-participate-in-make-in-india
https://www.bostonglobe.com/2021/10/25/business/amazon-aggregator-thrasio-raises-1-billion-funding-led-by-silver-lake/
https://www.cbinsights.com/company/thrasio
https://www.builtinboston.com/2021/09/21/amazon-fba-acquisition-companies-boston-thrasio-perch-growth
https://economictimes.indiatimes.com/tech/technology/brand-aggregator-platform-thrasio-may-relook-india-plans-amid-global-rejig/articleshow/91324696.cms
https://cred.club/articles/indias-thrasios-will-reshape-brands
https://harborridgecap.com/thrasio-ma-value-arbitrage-at-another-level/
https://www.dealstreetasia.com/stories/thrasio-lifelong-india-277592
https://equitybee.com/companies/Thrasio
https://www.trend.io/blog/sell-your-amazon-fba-business-to-thrasio
https://tracxn.com/d/companies/thrasio.com
https://www.kyzenpartners.com/post/the-new-era-of-house-of-brands
https://www.businesstoday.in/big-story/story/e-commerce-roll-up-giant-thrasio-enters-india-with-rs-3750-cr-investment-319099-2022-01-14
https://entrackr.com/2022/01/thrasio-style-evenflow-makes-four-acquisitions/
https://www.hahnbeck.com/blog/2022/7/7/consolidation-amazon-aggregators-razor-factory14-olsam-thrasio-bbg
https://www.webretailer.com/profiles/thrasio/
https://yourstory.com/2022/01/funding-alert-thrasio-india-lifelong-online-tanglin-ventures-hero-group
https://chambers.com/articles/thrasios-acquisition-of-lifelong-online-retail-private-limited
https://paganresearch.io/details/thrasio
https://www.tactyqal.com/blog/thrasio-business-model/
https://equityzen.com/company/thrasio/
https://startupsavant.com/startup-center/thrasio-strategy-story
https://www.businesswire.com/news/home/20210926005041/en/Nebula-Brands---China%E2%80%99s-%E2%80%9CThrasio%E2%80%9D---Starts-to-Acquire-Amazon-Brands
https://debanked.com/2021/06/thrasio-acquires-yardline-to-offer-e-commerce-funding/
https://www.cooley.com/news/coverage/2021/2021-10-27-thrasio-raises-more-than-$1-billion-with-series-d-round
https://theygotacquired.com/e-commerce/beast-gear-acquired-by-thrasio/
https://wersel.io/thrasio-business-model
https://thrasio.lifelongindiaonline.com/
https://www.cnbctv18.com/retail/thrasio-forays-into-india-commits-investment-of-500-million-12125572.htm
